[   0 ,    0 249 803] 时隙: 0---------------------------------------------------------------------
[  10 ,  100  11 718] daatr_str.access_state is 0
[  10 ,  100  26  45] state is 3
[  10 ,  100  97 893] 时隙: 5---------------------------------------------------------------------
[  10 ,  119 964 103] mana_node is 1
[  10 ,  119 993 995] daatr_str.access_state is 0
[  10 ,  120   3 395] state is 3
[  10 ,  120  39 793] 时隙: 6---------------------------------------------------------------------
[  10 ,  139 956 758] mana_node is 1
[  10 ,  139 979   3] daatr_str.access_state is 0
[  10 ,  139 987 795] state is 3
[  10 ,  140  93 113] 时隙: 7---------------------------------------------------------------------
[  10 ,  159 952 948] mana_node is 1
[  10 ,  159 971 518] daatr_str.access_state is 0
[  10 ,  159 980 115] state is 3
[  10 ,  160  59 118] 时隙: 8---------------------------------------------------------------------
[  10 ,  179 957  88] mana_node is 1
[  10 ,  179 978 150] daatr_str.access_state is 0
[  10 ,  179 998 670] state is 3
[  10 ,  180  33 988] 时隙: 9---------------------------------------------------------------------
[  10 ,  199 969 550] mana_node is 1
[  10 ,  200   7  88] daatr_str.access_state is 0
[  10 ,  200  17 550] state is 3
[  10 ,  200  36   5] 时隙:10---------------------------------------------------------------------
[  10 ,  219 959 848] mana_node is 1
[  10 ,  219 985 443] daatr_str.access_state is 0
[  10 ,  219 999 953] state is 3
[  10 ,  220  13 153] 时隙:11---------------------------------------------------------------------
[  10 ,  239 961 738] mana_node is 1
[  10 ,  239 987 290] daatr_str.access_state is 0
[  10 ,  240   1 295] state is 3
[  10 ,  240  23 788] 时隙:12---------------------------------------------------------------------
[  10 ,  259 956  58] mana_node is 1
[  10 ,  259 981 928] daatr_str.access_state is 0
[  10 ,  259 991 125] state is 3
[  10 ,  260  56 983] 时隙:13---------------------------------------------------------------------
[  10 ,  279 958 113] mana_node is 1
[  10 ,  279 986 650] daatr_str.access_state is 0
[  10 ,  280   0 965] state is 3
[  10 ,  280  25 960] 时隙:14---------------------------------------------------------------------
[  10 ,  299 957 473] mana_node is 1
[  10 ,  299 987 370] daatr_str.access_state is 0
[  10 ,  300   2 868] state is 3
[  10 ,  300  25 425] 时隙:15---------------------------------------------------------------------
[  10 ,  319 953 708] mana_node is 1
[  10 ,  320   1 900] daatr_str.access_state is 0
[  10 ,  320  16 485] state is 3
[  10 ,  320  40 215] 时隙:16---------------------------------------------------------------------
[  10 ,  339 952  98] mana_node is 1
[  10 ,  339 971 913] daatr_str.access_state is 0
[  10 ,  339 980 675] state is 3
[  10 ,  340   9 868] 时隙:17---------------------------------------------------------------------
[  10 ,  359 957 703] mana_node is 1
[  10 ,  359 976 475] daatr_str.access_state is 0
[  10 ,  359 985 218] state is 3
[  10 ,  360  19 728] 时隙:18---------------------------------------------------------------------
[  10 ,  379 954 868] mana_node is 1
[  10 ,  379 978 595] daatr_str.access_state is 0
[  10 ,  379 992 523] state is 3
[  10 ,  380  16 235] 时隙:19---------------------------------------------------------------------
[  10 ,  399 953 158] mana_node is 1
[  10 ,  399 976 120] daatr_str.access_state is 0
[  10 ,  399 989   8] state is 3
[  10 ,  400   9 268] 时隙:20---------------------------------------------------------------------
[  10 ,  419 959  83] mana_node is 1
[  10 ,  419 978 165] daatr_str.access_state is 0
[  10 ,  420  10 663] state is 3
[  10 ,  420  67 410] 时隙:21---------------------------------------------------------------------
[  10 ,  439 969 393] mana_node is 1
[  10 ,  439 995 610] daatr_str.access_state is 0
[  10 ,  440  11 910] state is 3
[  10 ,  440  34 188] 时隙:22---------------------------------------------------------------------
[  10 ,  459 965 403] mana_node is 1
[  10 ,  459 989  73] daatr_str.access_state is 0
[  10 ,  460   3 408] state is 3
[  10 ,  460  26 410] 时隙:23---------------------------------------------------------------------
[  10 ,  479 964 223] mana_node is 1
[  10 ,  479 990 975] daatr_str.access_state is 0
[  10 ,  480   7 478] state is 3
[  10 ,  480  28 378] 时隙:24---------------------------------------------------------------------
[  10 ,  481  16 393] 触发定时下发身份广播包的函数
[  10 ,  481 733 328] routing  eventType is   1
[  10 ,  499 952 350] mana_node is 1
[  10 ,  499 974 863] daatr_str.access_state is 0
[  10 ,  499 983 598] state is 3
[  10 ,  500  45  80] 时隙:25---------------------------------------------------------------------
[  10 ,  500 152 900] 网络层管控信息通告
[  10 ,  500 650 685] 身份配置信息已发送，通知网络层
[  10 ,  519 959   8] mana_node is 1
[  10 ,  519 989 115] daatr_str.access_state is 0
[  10 ,  520   3 993] state is 3
[  10 ,  520  74  18] 时隙:26---------------------------------------------------------------------
[  10 ,  539 955 673] mana_node is 1
[  10 ,  539 975 625] daatr_str.access_state is 0
[  10 ,  539 984  35] state is 3
[  10 ,  559 952 848] mana_node is 1
[  10 ,  559 972 175] daatr_str.access_state is 0
[  10 ,  559 980 238] state is 3
[  10 ,  579 960 290] mana_node is 1
[  10 ,  579 979 390] daatr_str.access_state is 0
[  10 ,  579 987 593] state is 3
[  10 ,  599 951 893] mana_node is 1
[  10 ,  599 968 550] daatr_str.access_state is 0
[  10 ,  599 976 433] state is 3
[  10 ,  619 947 393] mana_node is 1
[  10 ,  619 963 835] daatr_str.access_state is 0
[  10 ,  619 972 378] state is 3
[  10 ,  639 950 305] mana_node is 1
[  10 ,  639 970 323] daatr_str.access_state is 0
[  10 ,  639 978 445] state is 3
[  10 ,  659 949 448] mana_node is 1
[  10 ,  659 967 113] daatr_str.access_state is 0
[  10 ,  659 975 448] state is 3
[  10 ,  679 953 430] mana_node is 1
[  10 ,  679 973 130] daatr_str.access_state is 0
[  10 ,  679 981 693] state is 3
[  10 ,  699 947 428] mana_node is 1
[  10 ,  699 967 125] daatr_str.access_state is 0
[  10 ,  699 975 368] state is 3
[  10 ,  719 945 618] mana_node is 1
[  10 ,  719 964 298] daatr_str.access_state is 0
[  10 ,  719 972 358] state is 3
[  10 ,  739 952 123] mana_node is 1
[  10 ,  739 971 215] daatr_str.access_state is 0
[  10 ,  739 980 135] state is 3
[  10 ,  759 949 995] mana_node is 1
[  10 ,  759 968  20] daatr_str.access_state is 0
[  10 ,  759 997 483] state is 3
[  10 ,  779 954  65] mana_node is 1
[  10 ,  779 970 368] daatr_str.access_state is 0
[  10 ,  779 978 505] state is 3
[  10 ,  799 952 540] mana_node is 1
[  10 ,  799 971 950] daatr_str.access_state is 0
[  10 ,  799 980 343] state is 3
[  10 ,  819 951 325] mana_node is 1
[  10 ,  819 967 785] daatr_str.access_state is 0
[  10 ,  819 976 953] state is 3
[  10 ,  839 953 143] mana_node is 1
[  10 ,  839 973 350] daatr_str.access_state is 0
[  10 ,  839 982  40] state is 3
[  10 ,  859 950 893] mana_node is 1
[  10 ,  859 968 715] daatr_str.access_state is 0
[  10 ,  859 976 735] state is 3
[  10 ,  879 947 908] mana_node is 1
[  10 ,  879 966 765] daatr_str.access_state is 0
[  10 ,  879 975 213] state is 3
[  10 ,  899 948 580] mana_node is 1
[  10 ,  899 965 560] daatr_str.access_state is 0
[  10 ,  899 992 370] state is 3
[  10 ,  919 962 188] mana_node is 1
[  10 ,  919 979 515] daatr_str.access_state is 0
[  10 ,  919 987 840] state is 3
[  10 ,  939 949 208] mana_node is 1
[  10 ,  939 971 210] daatr_str.access_state is 0
[  10 ,  939 979 875] state is 3
[  10 ,  959 944 115] mana_node is 1
[  10 ,  959 961 778] daatr_str.access_state is 0
[  10 ,  959 969 895] state is 3
[  10 ,  979 947 995] mana_node is 1
[  10 ,  979 966 653] daatr_str.access_state is 0
[  10 ,  979 975 300] state is 3
[  10 ,  999 951 955] mana_node is 1
[  10 ,  999 970 725] daatr_str.access_state is 0
[  10 ,  999 979  83] state is 3
[  11 ,   19 951  23] mana_node is 1
[  11 ,   19 972 698] daatr_str.access_state is 0
[  11 ,   19 982  48] state is 3
[  11 ,   39 949 730] mana_node is 1
[  11 ,   39 988 790] daatr_str.access_state is 0
[  11 ,   39 997 915] state is 3
[  11 ,   40 536 525] NODE  1 收到普通节点飞行状态信息
[  11 ,   40 629 185] 最佳天线编号: 1, 俯仰角: nan, 方位角: nan
[  11 ,   59 944  25] mana_node is 1
[  11 ,   59 961 118] daatr_str.access_state is 0
[  11 ,   59 969 713] state is 3
[  11 ,   79 946 835] mana_node is 1
[  11 ,   79 967 720] daatr_str.access_state is 0
[  11 ,   79 976 215] state is 3
[  11 ,   80 588 730] NODE  1 收到普通节点飞行状态信息
[  11 ,   80 757 468] 最佳天线编号: 1, 俯仰角: -20.324650, 方位角: -31.001919
[  11 ,   99 954 960] mana_node is 1
[  11 ,   99 978 133] daatr_str.access_state is 0
[  11 ,   99 986 800] state is 3
[  11 ,  119 943 845] mana_node is 1
[  11 ,  119 961 133] daatr_str.access_state is 0
[  11 ,  119 969 420] state is 3
[  11 ,  131 336 343] 网管节点飞行状态信息通告
[  11 ,  139 964 385] mana_node is 1
[  11 ,  139 990 755] daatr_str.access_state is 0
[  11 ,  140  42  20] state is 3
[  11 ,  140  73 208] 时隙:27---------------------------------------------------------------------
[  11 ,  159 956 485] mana_node is 1
[  11 ,  159 976 798] daatr_str.access_state is 0
[  11 ,  159 985 278] state is 3
[  11 ,  160  50 945] 时隙:28---------------------------------------------------------------------
[  11 ,  179 962 220] mana_node is 1
[  11 ,  179 988 998] daatr_str.access_state is 0
[  11 ,  179 998 428] state is 3
[  11 ,  180  34 750] 时隙:29---------------------------------------------------------------------
[  11 ,  199 951 913] mana_node is 1
[  11 ,  199 969 215] daatr_str.access_state is 0
[  11 ,  199 977 290] state is 3
[  11 ,  200  15 480] 时隙:30---------------------------------------------------------------------
[  11 ,  219 978 513] mana_node is 1
[  11 ,  220   0 790] 时隙:31---------------------------------------------------------------------
[  11 ,  220  24 673] daatr_str.access_state is 0
[  11 ,  220  35 855] state is 3
[  11 ,  239 958 535] mana_node is 1
[  11 ,  239 983 683] daatr_str.access_state is 0
[  11 ,  240  42 348] state is 3
[  11 ,  240  84 675] 时隙:32---------------------------------------------------------------------
[  11 ,  259 966 990] mana_node is 1
[  11 ,  259 991 903] daatr_str.access_state is 0
[  11 ,  260   5 820] state is 3
[  11 ,  260  68 898] 时隙:33---------------------------------------------------------------------
[  11 ,  279 957 453] mana_node is 1
[  11 ,  279 981  23] daatr_str.access_state is 0
[  11 ,  279 994 755] state is 3
[  11 ,  280  19  83] 时隙:34---------------------------------------------------------------------
[  11 ,  299 950 818] mana_node is 1
[  11 ,  299 969 265] daatr_str.access_state is 0
[  11 ,  299 978 185] state is 3
[  11 ,  300  25 585] 时隙:35---------------------------------------------------------------------
[  11 ,  319 958  53] mana_node is 1
[  11 ,  319 993 345] daatr_str.access_state is 0
[  11 ,  320   7 243] state is 3
[  11 ,  320  28 435] 时隙:36---------------------------------------------------------------------
[  11 ,  339 967 703] mana_node is 1
[  11 ,  339 991 643] daatr_str.access_state is 0
[  11 ,  340  26 868] state is 3
[  11 ,  340  51 760] 时隙:37---------------------------------------------------------------------
[  11 ,  359 951 578] mana_node is 1
[  11 ,  359 976 883] daatr_str.access_state is 0
[  11 ,  359 991 563] 时隙:38---------------------------------------------------------------------
[  11 ,  360  16 143] state is 3
[  11 ,  379 963 405] mana_node is 1
[  11 ,  379 988 958] daatr_str.access_state is 0
[  11 ,  379 997 975] state is 3
[  11 ,  380  37 250] 时隙:39---------------------------------------------------------------------
[  11 ,  399 960 623] mana_node is 1
[  11 ,  399 979 800] daatr_str.access_state is 0
[  11 ,  399 987 893] state is 3
[  11 ,  400   0 825] 时隙:40---------------------------------------------------------------------
[  11 ,  419 958  10] mana_node is 1
[  11 ,  419 981 675] daatr_str.access_state is 0
[  11 ,  419 996  93] state is 3
[  11 ,  420  19 303] 时隙:41---------------------------------------------------------------------
[  11 ,  439 951  93] mana_node is 1
[  11 ,  439 972  30] daatr_str.access_state is 0
[  11 ,  439 980 728] state is 3
[  11 ,  440  33 810] 时隙:42---------------------------------------------------------------------
[  11 ,  459 956 520] mana_node is 1
[  11 ,  459 981 380] daatr_str.access_state is 0
[  11 ,  459 995 208] state is 3
[  11 ,  460  65 840] 时隙:43---------------------------------------------------------------------
[  11 ,  480  32 645] mana_node is 1
[  11 ,  480  58   0] daatr_str.access_state is 0
[  11 ,  480  67 460] state is 3
[  11 ,  480 141 878] 时隙:44---------------------------------------------------------------------
[  11 ,  484  77 925] 触发定时下发身份广播包的函数
[  11 ,  485 283 218] routing  eventType is   1
[  11 ,  499 951 110] mana_node is 1
[  11 ,  499 988 750] 时隙:45---------------------------------------------------------------------
[  11 ,  500  12 513] daatr_str.access_state is 0
[  11 ,  500  23 270] state is 3
[  11 ,  502 120 820] NODE  1 掉网
[  11 ,  519 956 485] mana_node is 1
[  11 ,  519 979 610] daatr_str.access_state is 0
[  11 ,  519 987 970] state is 3
[  11 ,  520  36 528] 时隙:46---------------------------------------------------------------------
[  11 ,  539 963 218] mana_node is 1
[  11 ,  539 985 760] daatr_str.access_state is 0
[  11 ,  539 994 245] state is 3
[  11 ,  540  62 913] 时隙:47---------------------------------------------------------------------
[  11 ,  559 959 845] mana_node is 1
[  11 ,  559 985 385] daatr_str.access_state is 0
[  11 ,  559 993 508] state is 3
[  11 ,  560  43 690] 时隙:48---------------------------------------------------------------------
[  11 ,  579 959 758] mana_node is 1
[  11 ,  579 984 475] daatr_str.access_state is 0
[  11 ,  579 992 670] state is 3
[  11 ,  580  41 498] 时隙:49---------------------------------------------------------------------
[  11 ,  599 960 408] mana_node is 1
[  11 ,  599 984 335] daatr_str.access_state is 0
[  11 ,  599 992 783] state is 3
[  11 ,  600  57 990] 时隙: 0---------------------------------------------------------------------
[  11 ,  619 966  23] mana_node is 1
[  11 ,  619 990 250] daatr_str.access_state is 0
[  11 ,  619 998 713] state is 3
[  11 ,  620 100 750] 时隙: 1---------------------------------------------------------------------
[  11 ,  639 972 188] mana_node is 1
[  11 ,  640  18 823] daatr_str.access_state is 0
[  11 ,  640  28 310] state is 3
[  11 ,  640 111 715] 时隙: 2---------------------------------------------------------------------
[  11 ,  659 966 860] mana_node is 1
[  11 ,  659 989 263] daatr_str.access_state is 0
[  11 ,  659 997 685] state is 3
[  11 ,  660  70 500] 时隙: 3---------------------------------------------------------------------
[  11 ,  679 969  65] mana_node is 1
[  11 ,  679 991 620] daatr_str.access_state is 0
[  11 ,  679 999 903] state is 3
[  11 ,  680  51 270] 时隙: 4---------------------------------------------------------------------
[  11 ,  699 970 130] mana_node is 1
[  11 ,  699 995 878] daatr_str.access_state is 0
[  11 ,  700   4 478] state is 3
[  11 ,  700  76 295] 时隙: 5---------------------------------------------------------------------
[  11 ,  719 964 973] mana_node is 1
[  11 ,  719 988 233] daatr_str.access_state is 0
[  11 ,  719 996 835] state is 3
[  11 ,  720 146 578] 时隙: 6---------------------------------------------------------------------
[  11 ,  739 984 285] mana_node is 1
[  11 ,  740  31 998] daatr_str.access_state is 0
[  11 ,  740  41 943] state is 3
[  11 ,  740 157 540] 时隙: 7---------------------------------------------------------------------
[  11 ,  760   5 690] mana_node is 1
[  11 ,  760  45 653] daatr_str.access_state is 0
[  11 ,  760  54 323] state is 3
[  11 ,  760 134 350] 时隙: 8---------------------------------------------------------------------
[  11 ,  779 965 395] mana_node is 1
[  11 ,  779 991  43] daatr_str.access_state is 0
[  11 ,  780   0 125] state is 3
[  11 ,  780  51 203] 时隙: 9---------------------------------------------------------------------
[  11 ,  799 964 823] mana_node is 1
[  11 ,  799 989  63] daatr_str.access_state is 0
[  11 ,  799 997 798] state is 3
[  11 ,  800 122 885] 时隙:10---------------------------------------------------------------------
[  11 ,  819 963 443] mana_node is 1
[  11 ,  819 987  75] daatr_str.access_state is 0
[  11 ,  819 995 680] state is 3
[  11 ,  820 148 995] 时隙:11---------------------------------------------------------------------
[  11 ,  839 963 168] mana_node is 1
[  11 ,  839 986 878] daatr_str.access_state is 0
[  11 ,  840  19 320] state is 3
[  11 ,  840  91 613] 时隙:12---------------------------------------------------------------------
[  11 ,  859 961 125] mana_node is 1
[  11 ,  859 984 728] daatr_str.access_state is 0
[  11 ,  859 993 678] state is 3
[  11 ,  860  62 133] 时隙:13---------------------------------------------------------------------
[  11 ,  879 977  40] mana_node is 1
[  11 ,  880   0 185] daatr_str.access_state is 0
[  11 ,  880   8 360] state is 3
[  11 ,  880  57 790] 时隙:14---------------------------------------------------------------------
[  11 ,  899 965 868] mana_node is 1
[  11 ,  899 989 853] daatr_str.access_state is 0
[  11 ,  899 998 258] state is 3
[  11 ,  900  47 730] 时隙:15---------------------------------------------------------------------
[  11 ,  919 963 243] mana_node is 1
[  11 ,  919 987 125] daatr_str.access_state is 0
[  11 ,  919 995 820] state is 3
[  11 ,  920  65 433] 时隙:16---------------------------------------------------------------------
[  11 ,  939 966 660] mana_node is 1
[  11 ,  939 992 445] daatr_str.access_state is 0
[  11 ,  940  23 473] state is 3
[  11 ,  940  92 275] 时隙:17---------------------------------------------------------------------
[  11 ,  959 966 305] mana_node is 1
[  11 ,  959 991 358] daatr_str.access_state is 0
[  11 ,  959 999 413] state is 3
[  11 ,  960  69 753] 时隙:18---------------------------------------------------------------------
[  11 ,  979 957 463] mana_node is 1
[  11 ,  979 980 300] daatr_str.access_state is 0
[  11 ,  979 988 553] state is 3
[  11 ,  980  56  83] 时隙:19---------------------------------------------------------------------
[  11 ,  999 977 113] mana_node is 1
[  12 ,    0  10 155] daatr_str.access_state is 0
[  12 ,    0  20 315] state is 3
[  12 ,    0  77 623] 时隙:20---------------------------------------------------------------------
[  12 ,   19 977 940] mana_node is 1
[  12 ,   20   5 548] daatr_str.access_state is 0
[  12 ,   20  14 425] state is 3
[  12 ,   20  98 978] 时隙:21---------------------------------------------------------------------
[  12 ,   39 979 400] mana_node is 1
[  12 ,   40   2 878] daatr_str.access_state is 0
[  12 ,   40  11 665] state is 3
[  12 ,   40  93 638] 时隙:22---------------------------------------------------------------------
[  12 ,   59 967 398] mana_node is 1
[  12 ,   59 990 358] daatr_str.access_state is 0
[  12 ,   59 998 865] state is 3
[  12 ,   60 127  83] 时隙:23---------------------------------------------------------------------
[  12 ,   79 969 873] mana_node is 1
[  12 ,   79 993 368] daatr_str.access_state is 0
[  12 ,   80   2 415] state is 3
[  12 ,   80 140 955] 时隙:24---------------------------------------------------------------------
[  12 ,   99 962 603] mana_node is 1
[  12 ,   99 986 258] daatr_str.access_state is 0
[  12 ,   99 994 765] state is 3
[  12 ,  100 178 893] 时隙:25---------------------------------------------------------------------
[  12 ,  119 956 160] mana_node is 1
[  12 ,  119 979 663] daatr_str.access_state is 0
[  12 ,  119 987 845] state is 3
[  12 ,  120  33 978] 时隙:26---------------------------------------------------------------------
[  12 ,  139 967 865] mana_node is 1
[  12 ,  139 990 705] daatr_str.access_state is 0
[  12 ,  139 999 593] state is 3
[  12 ,  140  97 740] 时隙:27---------------------------------------------------------------------
[  12 ,  159 965 248] mana_node is 1
[  12 ,  159 988 185] daatr_str.access_state is 0
[  12 ,  159 996 113] state is 3
[  12 ,  160  95 863] 时隙:28---------------------------------------------------------------------
[  12 ,  179 964 508] mana_node is 1
[  12 ,  179 988 995] daatr_str.access_state is 0
[  12 ,  179 997 253] state is 3
[  12 ,  180  67  50] 时隙:29---------------------------------------------------------------------
[  12 ,  199 964 315] mana_node is 1
[  12 ,  199 987 975] daatr_str.access_state is 0
[  12 ,  199 996 750] state is 3
[  12 ,  200  45 700] 时隙:30---------------------------------------------------------------------
[  12 ,  219 963  58] mana_node is 1
[  12 ,  219 987 238] daatr_str.access_state is 0
[  12 ,  219 995 320] state is 3
[  12 ,  220  42 458] 时隙:31---------------------------------------------------------------------
[  12 ,  239 965 383] mana_node is 1
[  12 ,  239 990 135] daatr_str.access_state is 0
[  12 ,  239 999 280] state is 3
[  12 ,  240  70 485] 时隙:32---------------------------------------------------------------------
[  12 ,  259 963 403] mana_node is 1
[  12 ,  259 987 598] daatr_str.access_state is 0
[  12 ,  259 996 140] state is 3
[  12 ,  260  45 500] 时隙:33---------------------------------------------------------------------
[  12 ,  279 970 803] mana_node is 1
[  12 ,  279 994 470] daatr_str.access_state is 0
[  12 ,  280   3 103] state is 3
[  12 ,  280  55 825] 时隙:34---------------------------------------------------------------------
[  12 ,  299 963 875] mana_node is 1
[  12 ,  299 987  83] daatr_str.access_state is 0
[  12 ,  299 995 825] state is 3
[  12 ,  300  47  13] 时隙:35---------------------------------------------------------------------
[  12 ,  319 962 818] mana_node is 1
[  12 ,  319 986 495] daatr_str.access_state is 0
[  12 ,  319 994 758] state is 3
[  12 ,  320  83  45] 时隙:36---------------------------------------------------------------------
[  12 ,  339 971 455] mana_node is 1
[  12 ,  339 995 965] daatr_str.access_state is 0
[  12 ,  340   4 135] state is 3
[  12 ,  340  54 815] 时隙:37---------------------------------------------------------------------
[  12 ,  359 973  73] mana_node is 1
[  12 ,  359 996 820] daatr_str.access_state is 0
[  12 ,  360   5 238] state is 3
[  12 ,  360  77 888] 时隙:38---------------------------------------------------------------------
[  12 ,  379 982 925] mana_node is 1
[  12 ,  380   6 468] daatr_str.access_state is 0
[  12 ,  380  14 563] state is 3
[  12 ,  380  65  63] 时隙:39---------------------------------------------------------------------
[  12 ,  399 964 593] mana_node is 1
[  12 ,  399 987 838] daatr_str.access_state is 0
[  12 ,  399 996 343] state is 3
[  12 ,  400  67 958] 时隙:40---------------------------------------------------------------------
[  12 ,  419 958 615] mana_node is 1
[  12 ,  419 983 233] daatr_str.access_state is 0
[  12 ,  419 991 330] state is 3
[  12 ,  420 210 488] 时隙:41---------------------------------------------------------------------
[  12 ,  439 966 695] mana_node is 1
[  12 ,  439 989 345] daatr_str.access_state is 0
[  12 ,  439 997 295] state is 3
[  12 ,  440  48 715] 时隙:42---------------------------------------------------------------------
[  12 ,  459 967 820] mana_node is 1
[  12 ,  460  14 958] daatr_str.access_state is 0
[  12 ,  460  24 145] state is 3
[  12 ,  460  96 203] 时隙:43---------------------------------------------------------------------
[  12 ,  479 969 413] mana_node is 1
[  12 ,  479 994 368] daatr_str.access_state is 0
[  12 ,  480   3  75] state is 3
[  12 ,  480  52 820] 时隙:44---------------------------------------------------------------------
[  12 ,  499 957  78] mana_node is 1
[  12 ,  499 981 170] daatr_str.access_state is 0
[  12 ,  499 989 283] state is 3
[  12 ,  500  57 830] 时隙:45---------------------------------------------------------------------
[  12 ,  519 962 885] mana_node is 1
[  12 ,  519 985 623] daatr_str.access_state is 0
[  12 ,  519 994 428] state is 3
[  12 ,  520 151 933] 时隙:46---------------------------------------------------------------------
[  12 ,  539 983 158] mana_node is 1
[  12 ,  540   5 988] daatr_str.access_state is 0
[  12 ,  540  14 545] state is 3
[  12 ,  540  86 913] 时隙:47---------------------------------------------------------------------
[  12 ,  559 967 385] mana_node is 1
[  12 ,  560  12 525] daatr_str.access_state is 0
[  12 ,  560  21 625] state is 3
[  12 ,  560  73 473] 时隙:48---------------------------------------------------------------------
[  12 ,  579 977 925] mana_node is 1
[  12 ,  580   2 280] daatr_str.access_state is 0
[  12 ,  580  10 833] state is 3
[  12 ,  580  84 195] 时隙:49---------------------------------------------------------------------
[  12 ,  599 990 330] mana_node is 1
[  12 ,  600  11 820] daatr_str.access_state is 0
[  12 ,  600  20 145] state is 3
[  12 ,  600  89 845] 时隙: 0---------------------------------------------------------------------
当前频谱感知结果为:

0011000001000100000000100000010110000100001010000110101011111100001101100110001100000101101001100010

0110001110010011100001001111000001110001101001101000011110111011110010111111001110010101001001100000

1010101111101001011010100000110010110110011011010100010001110000000111111100011110111001001100100001

0011101011001001011010111101001001001101111111011100000110101100001000101110100000000000100111000101

1011111001000110001000001000011011111011001001111010100111110110111011110100011001010001000110101101

0

[  12 ,  619 956 938] mana_node is 1
[  12 ,  619 981 703] daatr_str.access_state is 0
[  12 ,  619 990 773] state is 3
[  12 ,  620  80 710] 时隙: 1---------------------------------------------------------------------
[  12 ,  639 958  58] mana_node is 0
[  12 ,  639 982  93] daatr_str.access_state is 1
[  12 ,  639 990 618] state is 4
[  12 ,  640 179 148] 时隙: 2---------------------------------------------------------------------
[  12 ,  659 965 530] mana_node is 0
[  12 ,  659 990 250] daatr_str.access_state is 1
[  12 ,  659 998 643] state is 4
[  12 ,  660 137 368] 时隙: 3---------------------------------------------------------------------
[  12 ,  679 966 205] mana_node is 0
[  12 ,  679 990  48] daatr_str.access_state is 1
[  12 ,  679 998 700] state is 4
[  12 ,  680 102  38] 时隙: 4---------------------------------------------------------------------
[  12 ,  699 962 430] mana_node is 0
[  12 ,  699 985 965] daatr_str.access_state is 1
[  12 ,  699 994 780] state is 4
[  12 ,  700  44 500] 时隙: 5---------------------------------------------------------------------
[  12 ,  719 972 243] mana_node is 0
[  12 ,  719 996 230] daatr_str.access_state is 1
[  12 ,  720   4 813] state is 4
[  12 ,  720  79 395] 时隙: 6---------------------------------------------------------------------
[  12 ,  739 965 558] mana_node is 0
[  12 ,  739 990 585] daatr_str.access_state is 1
[  12 ,  739 999 250] state is 4
[  12 ,  740  67 893] 时隙: 7---------------------------------------------------------------------
[  12 ,  759 970  65] mana_node is 0
[  12 ,  759 994 338] daatr_str.access_state is 1
[  12 ,  760   2 748] state is 4
[  12 ,  760  52 538] 时隙: 8---------------------------------------------------------------------
[  12 ,  779 965 185] mana_node is 0
[  12 ,  779 989 415] daatr_str.access_state is 1
[  12 ,  779 997 710] state is 4
[  12 ,  780 102 340] 时隙: 9---------------------------------------------------------------------
[  12 ,  799 963 215] mana_node is 0
[  12 ,  799 986 478] daatr_str.access_state is 1
[  12 ,  799 995   3] state is 4
[  12 ,  800  46 620] 时隙:10---------------------------------------------------------------------
[  12 ,  819 967 783] mana_node is 0
[  12 ,  819 990 573] daatr_str.access_state is 1
[  12 ,  819 999 568] state is 4
[  12 ,  820  52 558] 时隙:11---------------------------------------------------------------------
[  12 ,  839 971 673] mana_node is 0
[  12 ,  839 995 903] daatr_str.access_state is 1
[  12 ,  840   4 850] state is 4
[  12 ,  840  75 388] 时隙:12---------------------------------------------------------------------
[  12 ,  859 963 330] mana_node is 0
[  12 ,  859 988 885] daatr_str.access_state is 1
[  12 ,  859 997 158] state is 4
[  12 ,  860  69 200] 时隙:13---------------------------------------------------------------------
[  12 ,  879 986 778] mana_node is 0
[  12 ,  880  12 890] daatr_str.access_state is 1
[  12 ,  880  21 455] state is 4
[  12 ,  880  95 380] 时隙:14---------------------------------------------------------------------
[  12 ,  899 966 805] mana_node is 0
[  12 ,  899 993 228] daatr_str.access_state is 1
[  12 ,  900   1 575] state is 4
[  12 ,  900 122 663] 时隙:15---------------------------------------------------------------------
[  12 ,  919 975 335] mana_node is 0
[  12 ,  920  12 788] daatr_str.access_state is 1
[  12 ,  920  21 923] state is 4
[  12 ,  920  92 583] 时隙:16---------------------------------------------------------------------
[  12 ,  939 966 365] mana_node is 0
[  12 ,  939 991 315] daatr_str.access_state is 1
[  12 ,  939 999 718] state is 4
[  12 ,  940  89 980] 时隙:17---------------------------------------------------------------------
[  12 ,  959 969 795] mana_node is 0
[  12 ,  959 991 613] daatr_str.access_state is 1
[  12 ,  960   0 343] state is 4
[  12 ,  960  50 203] 时隙:18---------------------------------------------------------------------
[  12 ,  979 985  88] mana_node is 0
[  12 ,  980   9 295] daatr_str.access_state is 1
[  12 ,  980  17 515] state is 4
[  12 ,  980  97 890] 时隙:19---------------------------------------------------------------------
[  12 ,  999 964 663] mana_node is 0
[  12 ,  999 988 503] daatr_str.access_state is 1
[  12 ,  999 997 148] state is 4
[  13 ,    0  82 603] 时隙:20---------------------------------------------------------------------
[  13 ,   19 984 923] mana_node is 0
[  13 ,   20  17 728] daatr_str.access_state is 1
[  13 ,   20  28 323] state is 4
[  13 ,   20  88 553] 时隙:21---------------------------------------------------------------------
[  13 ,   39 965 815] mana_node is 0
[  13 ,   39 991 265] daatr_str.access_state is 1
[  13 ,   40   0 733] state is 4
[  13 ,   40  51 960] 时隙:22---------------------------------------------------------------------
